#TIC Period t0 Duration Depth SNR Depth_even Depth_odd Depth_half
350146296 0.889605377473035 0.59 0.2 1510.374956019135 83639.63258254636 1465.0013229531687 1558.0315391764714 7.598081417457834
92500085 0.868531359833205 0.44000000000000006 0.2 1478.6944165590826 83478.93206474952 1519.9839145746791 1434.2495622346019 72.52980417844705
232062375 13.998437097308129 5.3875 0.195 6216.622687964204 83443.49937725083 11263.529845125406 4408.775348085564 1948.706489199461
31746464 0.6915247533757802 0.49000000000000005 0.17 1436.0343830303896 83442.95113288848 1784.9677475302444 1071.529311007317 424.83545648880283
147349694 0.6696429709065393 0.605 0.18 1399.7307864581767 83384.16269949774 982.8450620679896 1531.7788057121427 651.6547220032459
421951567 10.758921634668736 8.362499999999999 0.185 4985.432442715782 83354.00677273828 2943.5063030164033 6783.950168411261 2035.0398993137517
234490974 0.6126307468240274 0.20750000000000002 0.185 1348.7738773453439 83343.75654808021 1919.8002006611957 779.6225036500119 1038.6986849608688
220392381 13.487419276826953 3.7550000000000003 0.12 6362.628754355081 83286.39060766227 6362.628754355082 0.0 3011.5713770645752
231810336 0.5883985145509137 0.33 0.19 1319.9078005812917 83256.23705702365 1001.2717123506989 1638.6518278661633 753.7650139182837
394494317 1.191728777764456 0.5750000000000001 0.2 1645.7284400828235 83253.35483669837 1626.2547735915266 1668.5322268819214 11.942515892824176
280910638 1.2971311034463446 0.385 0.2 1731.018794585904 83207.72093175628 2092.5720659893836 1343.856647142423 736.2441819006385
150432211 0.44359938316745884 0.37 0.2 1241.3255149060265 83141.35084351884 1409.8344650792596 981.8121828826329 -9.347631217457092
259847258 0.5156163696793034 0.43250000000000005 0.165 1327.0752179610993 83022.91991378703 1609.1976063504458 1038.4706962224036 633.1597802765697
141426525 0.7220491766887944 0.1825 0.195 1403.9077063298948 82946.12031728892 1491.7815365853858 1317.4732206270976 463.28474640764273
270558473 0.46496236310031586 0.22 0.11 1441.1613473904285 82913.18735008463 1439.492303911252 1442.819716311037 1927.7054758425447
261138068 0.7278054208859136 0.515 0.19 1404.537288558634 82910.0898695122 1464.2769136673046 1341.7807733704642 408.1845768759889
214913775 22.94234690863283 1.1925000000000001 0.055 13457.601814655822 82871.08564279447 13457.601814655822 0.0 6601.183167361917
394733132 0.6003494241768429 0.54 0.19 1322.2794822167634 82794.37045240898 1485.2309434229123 1136.0055217333652 694.3616766576611
29986808 1.059282404185975 0.47000000000000003 0.05 2839.2224726985883 82681.86216221051 3547.8533909977205 2188.5011778303538 1379.9617318204162
304054109 0.6518158998197982 0.5625 0.055 2202.035073730716 82656.63146879955 2302.9567200551924 2104.2107669353786 1603.12587638104
303951047 0.7788409004378921 0.7775 0.065 2214.1844131512585 82620.84999504058 2106.0542312454886 1905.0199718639976 864.0588625357143
50274085 0.42376917643724993 0.2925 0.195 1231.6632765062363 82611.61863505172 1355.2320680089042 1109.9146952846659 304.4030748725058
278704039 2.529181401584876 2.4775 0.055 4260.64958799142 82600.98728193966 4203.254423140461 4323.690178893295 2551.5859484231364
142081602 4.865144509092166 3.375 0.07 4865.270569953915 82464.47643158693 5237.259841040607 4482.948263559257 2616.1465231290945
220517198 21.513773832683537 13.925 0.2 5368.556048558457 82446.11587286193 6023.987805688799 4920.831538406042 3270.328745378211
426018076 26.298245483577418 6.697500000000001 0.195 7096.3947980664625 82446.00957668574 0.0 7096.394798066462 3430.0511624458827
149308175 0.5606101811413609 0.49 0.06 1984.8749670341847 82418.76441888792 2006.1123063366294 1962.2748038192838 2244.8140552257064
206472487 7.178062965671844 5.0375000000000005 0.195 3559.8977652305753 82352.90953429224 4205.422214130412 2885.6833408240773 1732.8225924518297
290777240 1.0463967901854014 0.6375000000000001 0.195 1552.840068812952 82338.1571538725 1637.6174277183209 1458.7628905367521 283.9529280232213
214772414 27.63538547427613 0.8125 0.145 8382.178716805138 82333.37847410393 8382.178716805138 0.0 4134.940033129764
204523631 14.245040991585885 14.09 0.05 13917.365356777795 82256.5940317645 13917.365356777791 0.0 4961.103562819168
53976470 0.6388012269191962 0.44500000000000006 0.2 1322.8239926642682 82240.0063057051 1567.2000967834852 1085.6759141598454 699.6211781501224
294053492 6.845358980525592 4.5125 0.125 4382.214735048969 81979.06619471 3814.659005572337 4940.311202367654 2400.5218057508546
201248411 0.9801116344279833 0.029888365572016684 0.05 2920.733764994261 81910.39716510444 2668.013638700185 2625.234556333464 1291.7692330383081
220536421 23.10944707603397 8.23 0.2 5531.2119178531075 81905.81342334698 6239.931414979417 5147.322190243022 3426.8745206261124
204572156 13.800617855958732 0.5650000000000001 0.2 4859.186869263401 81804.4811877194 4859.186869263399 0.0 2466.15139496682
388106228 0.6488124438688057 0.045 0.06 2092.2679654403905 81768.34254235393 2568.753618402153 1657.9683294264341 1079.9087265320247
31740375 1.812593536304368 0.39 0.2 1867.8704109326823 81709.0668095281 1341.824616206856 2354.346389241076 782.3250366987768
273606451 3.5940817403486043 1.32 0.2 2590.567205078001 81253.93809620161 2662.15305609938 2503.1410806391254 1247.305512144887
40183989 1.956477476994008 0.2 0.2 1964.1395349236332 81147.26676071464 1696.0224832293043 2258.1843894191716 313.5312110059591
278567648 14.372215329907252 1.97 0.05 13524.71739840099 81067.57763896401 13524.717398400979 0.0 4635.243743623021
231845790 0.5690184379361841 0.5225 0.17500000000000002 1303.6019508885074 81063.99840943722 1019.9112716135749 1448.3658527647412 661.9893735384451
309702035 14.306643034188834 9.227500000000001 0.195 4950.4209247222325 80881.62790508207 5603.49224133812 4252.482113071668 2128.4742800079493
88273145 0.9841886371199305 0.365 0.2 1505.0653109399823 80876.6303351922 1580.6078916817767 1437.0092906512498 37.64030158087127
281741994 0.9299792838115949 0.22 0.19 1493.8275495340902 80843.99373251393 1529.6745821546667 1460.737980961249 714.5247136081995
394019417 0.9158070978565322 0.8049999999999999 0.2 1457.5463263047914 80788.15292670824 1454.6045407474503 1460.5919216275179 -50.287538177962816
177036977 0.5924489329256899 0.32 0.16 1355.483155224677 80762.47997909787 1283.4976409677877 1424.2467371902308 1226.3493296115182
260950734 14.595503560334398 10.3075 0.165 5797.785494453289 80728.39536846016 6264.335449437483 5076.753745841362 2364.00659087826
290045270 21.363471195480162 19.040000000000003 0.2 6873.254990687718 80722.55438118904 6873.254990687717 0.0 3679.840403291593
231838253 14.776671536273097 10.307500000000001 0.17500000000000002 5112.552058309477 80592.32301865354 3584.001380417717 6641.102736201236 2865.5647552180044
273395799 0.4511970185209763 0.115 0.2 1205.0242936374268 80488.7237135215 1164.2700646821593 1246.2407051287341 236.7807905779364
364399229 7.130612125301413 0.2625 0.155 3930.1764852755696 80432.73723765879 2613.2718055731807 5369.13574504794 2363.4839505328036
167207566 2.1440804877080915 0.39 0.2 2011.3023718702734 80415.36483340486 2481.055304972672 1402.814116556286 1039.8561439615755
441397840 28.183886597608772 0.875 0.2 7239.129100717719 80334.09848232813 0.0 7239.129100717719 5749.55139172072
358467043 0.8615065241315397 0.29500000000000004 0.2 1394.514659266035 80193.28848221785 1254.5912227103543 1532.1453130652267 43.040142252042784
260076744 8.068244706801375 7.920000000000001 0.13 5958.260982960177 79976.25437011139 5958.260982960177 0.0 1287.3013247687572
32152605 0.5830001795284749 0.33999999999999997 0.2 1251.245686551912 79935.57997859949 1245.8283658929947 1256.6804655436013 174.58770662445713
152913364 14.233072869231938 0.91 0.05 13330.866677882306 79905.61278383614 0.0 13330.866677882303 4001.157416923883
33910267 6.449251060306339 1.125 0.2 3621.9711732652004 79707.59109575763 3267.410045925779 4092.510239453967 2007.8952720904613
80080020 20.27421391028666 15.040000000000001 0.05 10307.207660877537 79706.85439729213 10778.375903962484 9600.455296250117 6480.408934013631
271972896 0.7730534236433916 0.49 0.1 1769.0297140071816 79237.42799432328 1666.5361536790817 1865.9690085766038 921.5742879577774
147304405 0.7399204114087127 0.20750000000000002 0.185 1362.6110789508275 79175.13618142497 908.5604416845484 1822.7700207543216 611.7277551287161
300293379 1.1640416689506328 0.74 0.2 1567.92467484925 79094.6913406612 1767.9568144159218 1400.411257431688 615.9862616978489
278708134 28.165552712838345 25.4475 0.165 14674.1453677566 78959.35335939843 0.0 14674.145367756555 2736.948947083254
149346418 9.851091618036543 2.1750000000000003 0.2 3884.37828271988 78758.62703256753 3741.636090752522 3957.803223192298 2101.12818686496
25132314 1.051751409761918 0.98 0.2 1507.6708524477651 78709.8422608325 1536.928488552425 1482.0534201759303 23.795881093482834
140529199 0.6212102112835477 0.255 0.15 1372.214219633443 78703.65394385926 1375.4298354087457 1369.09102347212 643.1875237303891
121473440 14.103458372207813 13.7775 0.195 6640.031540889312 78538.34926972924 0.0 6640.031540889312 2107.939242560563
410153553 0.4628845467757417 0.027115453224258346 0.05 1978.1232554733808 78346.89792400219 2033.1810425448507 1638.2395615296723 896.2786574515501
234282087 8.132268476116689 6.2 0.2 4232.825169801176 78309.54439285112 4826.295037831641 3815.9487746968475 1478.4177584696326
260839176 3.423622952040501 1.1600000000000001 0.12 3051.449183647921 78283.21299680721 3025.65656815652 3076.793231913386 962.8342454462094
126704908 14.464227622935288 9.1475 0.155 5274.705845267006 78281.47655174593 4957.354401671664 5589.22379383025 2670.6395841946437
142142316 0.6396186041644927 0.46499999999999997 0.18 1297.6117582442844 78135.7736858452 1051.5238640206862 1560.5452567734983 863.1623578605988
179574710 17.747434896020756 4.035 0.2 4779.77059229098 78093.71546437651 4616.498709434589 4964.89776655335 1686.6591755707207
177164882 0.6316893963218346 0.25 0.2 1246.759852932436 77935.56402068764 1126.4181773170035 1368.5867043752783 564.2828056651165
97402128 14.36951386495652 2.35 0.2 6524.7156698853105 77714.34188703173 6524.715669885311 0.0 2277.312710827782
389749856 21.865685103470195 13.459999999999999 0.2 4709.991199402927 77647.93825824697 3885.405703813926 5609.5390127727505 2972.515257316533
79283165 0.5269109449442899 0.24250000000000002 0.075 1659.2185963279053 77647.67433705814 1589.5471349202019 1721.9852109642043 14.453758319469356
30527625 4.956714012352262 2.2800000000000002 0.2 2710.3709794377432 77615.67842659446 2570.3053213048725 2850.7623716592925 1120.7677692873906
63281302 14.430922199681591 12.12 0.2 5050.664634155125 77564.18632796641 4478.414936517111 5903.078246261748 2339.7458951808153
314825632 2.052089677396929 0.6950000000000001 0.06 3412.7726338136877 77550.70892329038 4058.858370843455 2813.504703815063 1682.6830636967165
394045552 2.0866039623145514 0.53 0.2 1860.9304673262934 77343.14291759467 2011.8387183189636 1718.2204512970081 370.690202937695
220414802 0.4417073850280985 0.4075 0.065 1614.1684846302242 77191.87897874703 1611.4536395585744 1617.0433933087004 70.15492895042998
99864349 0.6028503808224228 0.1825 0.17500000000000002 1262.9414781802006 77133.98717106797 1141.4791193897722 1389.8346967143689 928.3724700455263
30189015 2.056032460159981 0.525 0.2 2012.8122128743157 77110.30420565 2307.3157454101934 1739.7975744588794 629.4631546724344
214875857 0.5526353586043128 0.21 0.12 1385.553583086497 77080.64618819425 1575.28093250844 1185.59728377348 984.2473480882313
350141275 2.7734200005529757 1.7349999999999999 0.05 4255.83760992332 76830.73217020024 3724.357682142281 4738.445820207256 2021.2530029216487
149630117 0.43558230153296223 0.29000000000000004 0.2 1145.3671857382428 76825.24512624762 1121.1548152979612 1169.7654031092238 132.71228185586142
80082449 28.69751981479112 7.192500000000001 0.105 8947.267406940242 76809.80686382078 8947.267406940242 0.0 4453.814790850244
269885515 28.969182556716667 22.135 0.1 9930.522553439505 76793.4508542031 0.0 9930.522553439507 4509.1706199128685
140040995 1.084069774490322 0.79 0.2 1466.7191685071534 76714.26976340178 1405.941701451104 1532.038991038054 -31.284266238188327
212296170 14.025610295042883 6.6850000000000005 0.05 12964.041955068045 76621.9070120853 12964.041955068045 0.0 4040.326870572206
394522031 14.45695508175737 9.855 0.19 4664.095309152713 76617.88814551604 4314.238957557973 5013.95166074745 2638.427858286039
277835036 13.68810236715946 11.58 0.2 4548.059658974736 76566.71848729902 4548.059658974734 0.0 2682.4907118678766
259845346 0.4201621712829023 0.275 0.2 1138.053250090645 76499.44636885598 1309.4495681961982 963.0647935817078 253.82610629162264
38467464 14.359278457330683 4.33 0.18 4843.938524066814 76358.09091511594 5435.698495826867 4233.089520959665 2432.216148182678
159669717 13.633412117786975 2.9525 0.165 4983.050720645107 76050.46121197027 0.0 4983.0507206451075 2799.747976051556
167695122 2.5357360459128624 0.655 0.2 2132.384645637351 76033.9459237782 2468.2370182931086 1914.120873479772 891.409098722341
358457606 1.0052184773662418 0.785 0.2 1408.5892381406259 75980.41462254431 1469.7488405660927 1340.9601517591686 58.378609788000894
453079788 14.004890265324102 8.935 0.2 6354.760291692145 75953.22497065585 6354.760291692143 0.0 2047.0257505133495
143856626 0.682729636122138 0.125 0.15 1365.800201446318 75952.3466279117 1641.717779107692 1101.083238323672 812.1350656187587
231834037 5.806319945465014 2.415 0.19 3044.1026416330255 75920.62740526875 3214.806301607508 2802.4322915567914 1205.3274902555981
309550843 15.24387590499624 8.515 0.2 4522.317980594753 75872.7690242959 4851.496786442619 4193.139174746887 2090.416312644146
441428637 13.85307459091943 9.485 0.08 10057.187291406692 75810.16105539567 0.0 10057.18729140669 3527.5104106063936
441192731 11.064204358072043 10.7025 0.165 4155.49332433143 75680.7676930744 3897.553777462798 4295.652256191555 2821.3963163330027
212357166 13.976664569471957 11.415000000000001 0.05 20986.492721171864 75640.63696417931 20986.492721171857 0.0 3461.578919626491
278079340 0.865356868014488 0.76 0.2 1343.1603444241466 75574.67691403421 1382.9470269525277 1303.0611499073254 460.80655782042777
278991483 16.60095980599743 11.7 0.2 6317.494158624962 75507.81352180254 6317.49415862496 0.0 2852.1623336296298
197692966 13.986415988660042 10.4375 0.075 10283.954520446123 75458.51466653279 10283.954520446123 0.0 3462.376907153887
418822722 0.5041325656615305 0.42250000000000004 0.055 1800.0277753776456 75418.3491505626 1828.8386884332585 1773.5733537501449 1998.5676856341775
372910665 0.9006918126911807 0.4325 0.185 1380.6160999537283 75398.69120236824 1398.8032012171918 1363.893607252766 710.292431107548
211379298 1.1123555050118574 0.9 0.2 1462.1267536879516 75378.83344111578 845.4981775912737 2064.0736970204225 207.29784916331568
272287669 17.87326706306333 12.6425 0.195 5086.249498622981 75317.1760784536 4603.693941372247 5696.82999963411 2080.3104908828723
469917669 12.87612517196974 1.085 0.2 3696.014300908507 75295.36506668544 1982.792987581825 4573.964013075916 2181.887850301154
152807621 0.4037919454890971 0.12000000000000001 0.2 1118.5710371860116 75227.7276760704 1147.2231711694794 1088.5027632470214 -502.2743911609209
206471452 0.44434418336950254 0.17 0.2 1125.288511840187 75163.8505064376 1311.2652780022743 947.9491413199464 1219.4388222138937
214517315 14.216627552438915 2.5650000000000004 0.07 10642.059598904103 75146.46210448496 0.0 10642.0595989041 3078.5539260561177
232073219 3.194549414364905 1.7750000000000001 0.2 2176.239479966763 75136.7215066434 1853.693109688742 2434.910796580176 1122.4836198196424
29494625 21.229948700217314 6.8925 0.075 10319.569594233197 75017.45349012951 0.0 10319.569594233191 5096.612507218945
143822656 0.7443453029774314 0.23500000000000001 0.2 1267.9917544208547 74969.65572131296 1150.6413031297184 1381.5912780451515 -79.9133628928393
177241993 14.391850825589447 1.32 0.2 4594.294336982877 74926.84480510422 3540.857467162542 5516.05159807567 2337.3667164532785
53852432 0.4390070452503486 0.36000000000000004 0.05 1728.2886276543434 74799.67747817676 1604.9540526900435 1845.9448151893473 1136.176837548317
269998934 13.789663236168428 1.81 0.05 12467.517249606512 74730.62113250751 12467.517249606513 0.0 4120.993997120493
161334416 1.5284033288666359 0.345 0.2 1624.4733035825277 74727.69125632441 1608.9756000086136 1635.681853984224 381.2954699986582
382243958 22.954296196252276 17.4225 0.195 5835.97222651707 74622.00651882046 6428.7469091643525 5735.074408194128 2695.2367659316687
214772289 29.47545490535712 26.725 0.13 7840.669385474747 74606.99210742704 0.0 7840.669385474745 3242.690936366652
31870361 0.460209470755328 0.035 0.05 1759.288957131861 74559.75581786556 1832.8777124938651 1682.881277673329 93.1439933496717
237929617 16.762505472752462 2.66 0.19 4555.118191311342 74558.38519548016 3789.703570016483 5309.358876528906 2575.7914419826025
261524946 9.744848246959652 4.779999999999999 0.2 3792.3958513285556 74544.53291591145 2578.170996321664 5908.857230541959 2321.47053520912
219175972 18.452021000672648 6.035 0.2 4439.625981100265 74485.47774585808 3797.6952619387116 5072.6409958290205 3043.7869659324333
277016043 0.6386918581586736 0.31 0.08 1645.9520962164743 74337.49969034549 1485.1215052747602 1801.2507624697573 907.3753389744465
147425032 0.7885190461993435 0.705 0.2 1267.5490985729696 74249.62069289175 924.3552045549045 1609.976313597242 18.509220991735425
183116784 27.972041827180583 10.56 0.19 8823.231422207306 74199.91775621925 9561.077282883145 7871.1722471417115 8823.231422207307
232071040 13.734018492744408 7.1499999999999995 0.2 4428.422934119994 74169.59621630912 4428.422934119994 0.0 2721.841653603919
38585033 12.265854634483588 11.66 0.07 8876.44271249567 74121.93302183769 7487.67670877687 12348.357721792681 3184.220064960206
206481868 3.864823160589788 0.16 0.13 2857.0554401989607 74113.81372760207 2725.944618029648 3004.903814134569 1695.1728149739017
149420896 0.5404406408202711 0.2025 0.135 1272.1030456655558 74069.27574046326 1850.135242180378 689.7054349611501 1820.6964902461782
150145456 0.4299211977802997 0.165 0.06 1580.2566656069007 74018.0599387811 1666.943921352178 1497.741523774497 1796.8180151676918
349568905 14.58778302431242 10.995 0.2 4775.45214877233 73940.59190472409 4475.605264028351 5211.593072036292 2619.9972326186403
355767053 2.6612289345533524 1.955 0.2 2113.073775339083 73894.05809009424 2073.7530326338356 2147.7388523602544 1018.1503785060067
279638888 9.077587753150105 0.625 0.19 3530.266096203557 73871.44471900826 4011.58916613287 2783.6683797791025 2745.9698359697845
364398460 2.1742131423219173 1.245 0.2 1867.3824107265257 73865.66897062447 1832.0145955242951 1895.9501444269708 841.1111371469603
41358832 4.504987200085384 3.7625 0.065 4453.654144049588 73815.18508567859 4239.676475161194 4672.283501392074 2006.6911595595025
161382878 0.7581212670789097 0.5525 0.075 1851.6701191394025 73770.46090571325 1731.8413557675794 1985.6473389093444 339.5483786236921
179038379 0.6478692447109697 0.485 0.2 1186.3550869896644 73698.196110119 1058.9758774138406 1307.9321601797587 1146.8351949989424
50345701 29.290814512232405 7.31 0.2 6164.397653498739 73677.92791104491 0.0 6164.397653498741 3108.43015897248
260296875 0.9709552081929351 0.555 0.2 1360.4619087813298 73557.59766122588 1371.8627396229294 1349.3436416351587 316.57412170764206
38461578 14.366527309785626 3.685 0.2 4368.611633257577 73545.70568218453 4027.5362589986357 4709.687007516517 2238.690723325278
404798544 27.956525961259526 11.44 0.2 6148.860052256347 73492.25242033892 0.0 6148.860052256347 6148.860052256347
358509438 0.45926119273007177 0.125 0.2 1099.518382410396 73486.1136010696 1375.6551517092767 811.3511959012956 581.1013370170577
469971792 9.298782457221984 9.047500000000001 0.17500000000000002 5817.340016801434 73484.80347098276 5817.340016801433 0.0 1265.928279616643
141610473 2.0441391495836245 0.815 0.2 1762.165868716894 73471.83948062833 1244.0381951458157 2294.3115646738706 633.111173781613
293437214 23.35914301359748 17.1925 0.105 9573.684717875405 73416.93682086683 9320.96882367536 10252.858683538034 2510.470018872582
165122755 0.426911434488493 0.36 0.19 1096.05941881128 73302.2170254229 534.5889342813163 1590.436680506943 925.2591324593923
425975034 0.7432523387184198 0.34 0.16 1308.948205156909 73114.14285790153 1305.534966338453 1312.4354950698116 1785.9204440477988
382160143 14.362833719091176 4.015 0.2 4348.990656106604 73089.92383244894 3325.574064577263 5379.5640070172685 2059.325613953219
92498536 26.71307259708053 7.090000000000001 0.06 11158.747475961758 73085.79245081327 11158.747475961758 0.0 5743.922309438126
139127400 0.473813496751475 0.21750000000000003 0.085 1415.215391696597 73026.83551193417 1539.9962328138977 1294.2226756891105 1748.8981743002107
179305185 5.953573940583429 0.42000000000000004 0.2 2781.242245785151 72932.56695464722 2879.765434380775 2715.3304622724595 1422.9356576722982
231269276 0.5493216352824939 0.005678364717506157 0.07 1626.1363939510704 72850.56848557123 903.608389254146 1738.0908819441088 255.77344295675445
302376679 20.507094215839093 20.117500000000003 0.185 4539.917012287712 72813.66712303081 2796.543834345049 6269.9819980323455 2901.2155486038405
287400661 5.787054320473974 2.95 0.2 2783.863054324756 72758.31717557403 1983.5689679883985 3325.57155144394 1823.9857597177684
278515786 0.4490444223076394 0.22 0.2 1085.379462083711 72605.73032709603 1120.2677509831265 1050.6372571525935 28.013823453220876
115045313 13.81800061670613 12.69 0.2 4311.542171854432 72584.87479017055 0.0 4311.542171854433 2175.2962901397705
234523773 2.3231237225158408 1.01 0.2 1956.953247526962 72562.15751939762 2632.4800012742953 1443.9652080028727 689.2207604477226
126748132 1.3630954657931673 1.02 0.2 1541.0480597110122 72518.52612187639 1662.9743014901367 1417.1230270830513 40.65310452302998
425934574 2.292421145059604 0.62 0.2 1912.2322156899695 72470.17195784744 2558.203382951231 1339.842896018421 447.9271208041405
441391560 28.44687356971091 17.065 0.2 6327.707081943723 72433.60753161661 6327.707081943723 0.0 2825.818652470071
348898673 14.79312797399354 7.04 0.2 5323.038431836798 72414.51998230512 6008.241696675598 3096.127821110697 2290.157001805071
159669655 0.44296872108153174 0.335 0.2 1082.0402367252466 72343.41004052787 1097.785248607022 1065.5101771892291 27.42056744766893
52285218 12.22285482671737 4.0874999999999995 0.075 7640.792088636756 72306.49766485955 10042.242387613542 6039.82522265223 3713.2107767466273
278804454 2.514147151266911 1.3800000000000001 0.2 2050.2825388712713 72290.09185128457 2476.409508165286 1807.8481533032964 933.3085259978486
129711101 19.78454780320488 16.9625 0.17500000000000002 6453.769947060934 72190.78262497108 0.0 6453.769947060933 2053.818478340574
161267680 4.9171556562961785 2.18 0.12 3825.2331567316587 72048.5889122324 3886.313038577865 3755.479208824452 2422.2242129180413
141625605 13.812034399930136 13.2775 0.195 4330.4149033184885 72025.38901861738 0.0 4330.414903318488 2173.5817599012707
89021166 12.777499811654161 6.56 0.11 6569.008225140218 72017.18323217653 6185.410754257266 7264.836195579062 2373.2653317427544
237917066 15.282296538334037 10.21 0.19 6195.600854030316 71980.57349964281 0.0 6195.600854030311 2292.067729600366
278078903 14.135654336624134 10.18 0.2 6018.826914693958 71938.1054458612 0.0 6018.826914693958 1698.996939459354
269996393 29.51220394060877 25.05 0.05 11965.435234524553 71721.00178025432 0.0 11965.435234524552 5871.028304121561
212358626 14.231594077152431 1.13 0.05 11961.81383865344 71699.43365330131 0.0 11961.813838653437 4111.875029722911
402048002 0.7674732872242974 0.44000000000000006 0.2 1216.2923807766651 71686.81289755703 1421.9404021811138 1017.3755996867568 391.619225695623
161402643 14.77637096309969 10.38 0.14 5084.554337662408 71684.58060812693 4186.622382131644 5991.465612748478 2319.0003821983246
350296377 14.098725328548923 0.1075 0.185 6232.925070377937 71617.07477425296 6232.925070377937 0.0 3089.8313966083792
350341753 30.033128405416296 3.9375 0.195 6049.273713321241 71550.84517086128 6049.273713321239 0.0 2611.932462556847
219166457 2.6206235495066967 0.5075000000000001 0.095 2824.3625293976334 71534.93119387624 3205.0919210472307 2324.6552028575366 1816.8839987776387
220491897 0.4693892072576461 0.14250000000000002 0.065 1545.1489027679531 71510.92088471062 1624.9030679431723 1462.1836002931566 14.816691552447814
55453391 0.6415816358649823 0.33 0.2 1153.8766049593435 71471.8796616442 1263.7884756233486 1035.5290602488956 223.37208270725165
80055369 0.7693244355919153 0.37 0.2 1207.873375542223 71383.48812055877 1324.6185926415842 1098.0744270023256 719.7951154916336
280913823 7.248241386218148 0.42500000000000004 0.05 6304.172668254426 71346.08287445827 8404.612218272365 4641.32469115689 3084.688118171654
401984769 0.9779463910693447 0.16499999999999998 0.18 1372.1151046134614 71301.3473907939 1545.6859365977818 1179.3572094129843 732.0044265381598
278052384 0.8003135656574624 0.5700000000000001 0.14 1409.4848126517302 71240.45311033564 1288.1056275489068 1540.7122074992037 720.3833990467763
441181339 0.48499911700438375 0.30500000000000005 0.2 1074.3053602398468 71212.50438447614 1057.5685148194711 1090.918392801102 335.5639445439521
33832509 4.731668073322101 3.815 0.2 2514.3727576052256 71202.84659445148 2789.475822725612 2251.425409315739 1324.8605504465609
410252275 0.7990728348838928 0.615 0.2 1214.1439892497174 71103.57875978395 1223.2328652600997 1203.7633577951756 783.4622411317
51912829 0.8355435705560844 0.7250000000000001 0.05 2236.664224144342 70905.50497193077 2242.58539596574 2230.6985322340593 1336.0337580233631
211380233 14.091044804229773 0.41500000000000004 0.05 13405.51553714215 70880.41407310258 13405.51553714215 0.0 4094.5017123719103
270502840 14.249155414136007 13.7025 0.095 8547.269417942161 70863.47091794267 8547.26941794216 0.0 3083.8239512038163
33837062 0.4647522227536823 0.115 0.2 1063.9766836045753 70837.46015997454 1063.694201132693 1064.2557635454007 612.5898330660428
147335473 0.4769422646131355 0.0475 0.085 1368.486596497944 70759.4176126573 1320.9332176551216 1416.1860238015865 687.170443427704
300710451 0.5273407522547094 0.3225 0.185 1102.1219035018814 70661.74237723905 1077.7306534744614 1125.40274357141 592.0685398076546
270341214 23.194077078899156 11.36 0.2 5944.082108656975 70553.45544768768 0.0 5944.082108656974 2895.3934275519196
70440703 14.03787017650762 5.41 0.06 10759.993330439695 70474.14223743712 10759.993330439695 0.0 2901.5595014718756
349905787 0.6499100075099209 0.33 0.15 1235.5911638608618 70458.0266184885 1529.4346779271173 975.0203389983785 662.4824570596534
176873840 5.652531762877069 0.065 0.11 3580.225236457929 70374.69158424933 2600.026976104112 4233.690743360473 1549.028484910258
358467237 1.0190659657710157 0.5750000000000001 0.2 1318.0425100315585 70322.00004974125 1355.236984340478 1279.0830201593685 -14.888050632501008
302968345 12.43388897391539 6.375 0.2 5060.6325192779495 70286.22915622544 7721.927000509313 4092.8890715574594 1958.3525933037881
270501341 14.281266746617794 10.68 0.06 10981.0882186466 70233.53309444834 10981.088218646597 0.0 3762.4031299897865
24693528 0.454560283135882 0.27749999999999997 0.065 1481.1272166143137 70200.3025428897 1739.4179644295432 1214.0401894617235 134.47506440440097
31944346 0.4464648371984684 0.215 0.12 1172.405096286952 70145.96098681472 1254.8259747542925 1089.2088884925165 923.6917739316273
355601666 0.9983867974172346 0.515 0.2 1301.8486194798313 70081.54363043618 1129.8178102623383 1485.3612339902202 363.0875699000962
139112358 0.7461433587283859 0.505 0.2 1174.4408221313477 70026.55871174682 1156.7087260871613 1192.5564743295681 -14.835045458261295
294978365 1.8179986401920223 0.5275000000000001 0.105 2197.1454552981118 70018.48337583031 2458.6196861174403 1973.409773256829 1266.5364394675444
269857486 0.6349211319779866 0.49250000000000005 0.065 1717.3379025213944 69989.53550999824 2008.8944280586784 1432.6342013022931 724.4327599475786
181886553 0.4449965797374444 0.12000000000000001 0.2 1043.1918678539819 69775.59282368753 1040.0021830451356 1046.3494128060647 50.073042975148155
33837338 14.125446785009542 11.16 0.2 5828.209437011588 69659.76467003043 0.0 5828.209437011587 1946.7380999825143
159834108 0.7887293562031913 0.28 0.2 1193.1560540913895 69653.00178906629 1193.224497781125 1193.0900316193242 -22.827906802369313
253934773 29.18552730716986 10.6175 0.055 11306.931658278161 69627.39897155172 11306.931658278154 0.0 11306.931658278154
231841600 0.8125990475868591 0.625 0.2 1198.1663470746473 69557.54672066518 1105.8867740326866 1300.989667366917 174.60204364760904
55399441 14.107275710515555 13.68 0.2 4129.589073931859 69521.72280331876 4111.415542249453 4147.762605614268 2617.6244209989786
38696100 0.5196616523160812 0.1975 0.195 1067.2582084662454 69468.0335116687 971.5230749565783 1161.589189240365 776.9571735848747
238176832 0.5290417556689749 0.225 0.2 1063.4108469417758 69404.8851856511 1016.5322077866779 1108.401486062353 -260.6711264922055
441201539 0.5033906502769893 0.1375 0.185 1075.0959146641178 69400.85818478423 1343.1114904271483 811.5717638453152 928.3406793890367
